Class,text,header,pdfsize bins,metadata size bins,pages bins,xref Length bins,title characters bins,isEncrypted bins,embedded files bins,images bins,obj bins,endobj bins,stream bins,endstream bins,xref bins,trailer bins,startxref bins,pageno bins,encrypt bins,ObjStm bins,JS bins,Javascript bins,AA bins,OpenAction bins,Acroform bins,JBIG2Decode bins,RichMedia bins,launch bins,EmbeddedFile bins,XFA bins,Colors bins
0,1,18,0,40,0,166,37,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,0,36,0,304,7,0,2,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2,15,0,42,0,304,29,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15
0,1,15,45,36,0,127,7,0,0,0,18,18,25,43,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,15,0,35,0,166,37,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,0,40,0,166,37,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,0,36,0,304,37,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,15,45,36,11,155,37,0,0,0,29,29,25,43,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,0,39,0,166,37,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,15,0,40,0,166,14,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,29,36,0,304,37,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,15,0,37,0,166,37,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,15,0,38,0,304,37,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,0,38,0,166,37,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,0,38,0,166,37,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,15,0,40,0,50,7,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15
0,2,15,0,41,0,50,7,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,15,0,43,0,50,17,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,18,0,38,0,304,17,0,0,0,45,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,0,36,0,166,7,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,0,43,0,100,17,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,1,15,0,40,0,166,7,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,15,63,41,0,304,37,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,51,40,0,50,7,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,119,39,0,304,37,0,0,9,56,94,25,43,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,0,35,0,304,37,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,45,35,0,127,37,0,0,0,29,29,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,15,0,35,0,100,37,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,18,29,42,0,50,14,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,18,0,37,0,304,26,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,0,39,0,166,37,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,15,0,38,0,166,37,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,15,0,36,0,166,37,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,15,45,37,0,304,14,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,15,45,36,0,304,7,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,15,29,35,0,304,37,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,15,45,35,8,209,37,0,0,0,48,74,18,18,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,15,0,36,0,166,7,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,40,40,0,304,26,0,0,0,56,94,25,43,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,0,38,0,166,17,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,15,45,38,11,304,17,0,0,0,56,94,25,43,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,15,0,36,0,166,7,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,15,0,36,0,166,7,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,0,37,0,166,14,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,0,40,0,166,7,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,15,45,36,0,304,7,0,0,9,56,94,25,43,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,15,7,38,5,177,14,0,0,0,46,52,7,7,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,15,0,36,0,304,37,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,15,121,35,0,304,37,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,15,45,36,0,177,7,0,0,0,40,40,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,15,0,35,0,304,37,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,0,41,0,304,7,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,45,39,0,177,17,0,0,0,46,52,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,45,41,0,177,14,0,0,0,46,52,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,0,41,0,50,7,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,0,41,0,166,7,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,0,36,0,304,7,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,18,45,38,0,304,37,0,0,0,56,94,25,43,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,15,121,39,0,304,37,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,15,0,36,0,50,37,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,15,18,39,0,304,37,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,0,36,0,50,7,0,0,0,7,7,25,43,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,15,99,40,0,166,37,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,15,0,37,0,304,14,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,119,41,0,166,37,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,44,134,86,22,56,37,2,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0
0,2,44,134,65,11,235,28,2,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0
0,2,44,128,81,22,269,37,2,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0
0,2,44,104,37,5,301,23,2,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0
0,2,44,134,61,9,339,32,2,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0
0,2,44,134,53,7,213,27,2,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0
0,2,44,134,54,13,170,23,2,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0
0,2,44,134,54,13,96,23,2,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0
0,2,44,134,57,16,15,28,2,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0
0,2,44,134,59,8,3,7,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0
0,1,6,0,1,0,166,0,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0
0,2,21,125,18,0,127,17,0,0,0,29,29,25,43,1,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0
0,1,21,0,1,0,166,0,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,24,134,19,0,177,23,0,0,0,46,52,25,43,1,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0
0,2,15,9,24,0,240,0,0,0,0,57,95,36,54,1,1,1,0,2,0,4,4,9,0,2,0,0,0,0,0,0
0,2,15,40,31,0,36,23,0,0,0,39,39,3,3,1,1,1,0,2,0,2,2,9,0,2,0,0,0,0,0,0
0,2,21,13,37,0,108,7,0,0,0,44,87,22,42,5,5,5,12,0,0,0,0,8,0,3,0,0,0,0,0,0
0,2,21,27,39,11,194,7,0,0,0,10,10,31,49,5,5,5,12,0,0,0,0,3,0,3,0,0,0,0,0,0
0,2,21,2,40,0,43,7,0,0,0,44,50,31,49,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,15,12,53,0,148,23,0,0,0,53,91,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,15,2,34,0,236,17,0,0,0,20,20,37,55,5,5,1,0,0,5,0,0,0,0,3,0,0,0,0,0,0
0,2,21,18,45,0,125,23,0,0,0,25,25,23,29,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,21,11,36,11,13,14,0,0,0,57,95,18,18,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,2,21,31,32,0,243,14,0,0,0,32,32,29,47,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,15
0,2,21,24,42,11,105,7,0,0,0,5,5,28,46,5,5,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,2,21,17,37,0,281,7,0,0,0,44,87,35,53,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,15,133,43,0,247,17,0,0,0,25,25,38,56,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,15,22,36,11,146,7,0,0,0,55,93,18,18,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,21,15,41,0,230,14,0,0,0,28,28,28,46,5,5,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0
0,2,21,5,33,0,80,7,0,0,0,60,98,26,44,5,5,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,2,21,5,53,0,67,7,0,0,0,12,12,34,52,5,5,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,2,21,5,53,0,67,7,0,0,0,14,14,33,51,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,21,2,35,11,334,7,0,0,0,44,78,40,58,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,15,42,38,11,192,7,0,0,0,4,4,28,46,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,21,1,58,11,176,23,0,0,0,32,32,37,55,9,9,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0
0,2,21,19,52,11,250,23,0,0,0,57,95,23,29,5,5,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,2,21,21,52,11,45,23,0,0,0,57,95,23,29,5,5,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,2,21,4,58,11,285,27,0,0,0,2,2,27,45,5,5,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,2,18,6,58,11,289,27,0,0,0,11,11,30,48,1,1,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0
0,2,15,9,52,0,326,23,0,0,0,2,2,27,45,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,15,13,65,0,334,23,0,0,0,5,5,26,44,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,21,36,60,0,235,23,0,0,0,44,87,22,42,5,5,5,12,0,0,0,0,0,0,3,0,0,0,1,0,0
0,2,15,12,53,0,335,27,0,0,0,25,25,24,39,1,1,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0
0,2,15,5,56,11,338,23,0,0,0,44,67,17,17,5,5,1,0,0,5,0,0,0,0,3,0,0,0,0,0,0
0,2,21,19,34,11,60,7,0,0,0,38,38,23,29,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,5
0,2,15,15,39,11,138,23,0,0,0,27,27,32,50,5,5,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,2,18,28,44,0,104,23,0,0,0,21,21,35,53,1,1,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0
0,2,21,21,37,0,91,23,0,0,0,14,14,18,18,1,1,1,12,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,21,37,40,0,296,14,0,0,0,44,87,22,42,5,5,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,2,21,37,47,0,99,17,0,0,0,44,73,1,1,1,1,1,0,0,13,0,0,0,0,2,0,0,0,0,0,0
0,2,21,1,37,11,330,23,0,0,0,48,74,25,43,5,5,5,0,0,0,0,0,0,3,3,0,0,0,0,0,0
0,2,21,1,37,11,330,7,0,0,0,44,87,22,41,9,9,8,0,0,0,0,0,0,0,3,0,0,0,1,0,0
0,2,21,3,37,11,334,7,0,0,0,28,28,26,44,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,21,33,46,0,311,17,0,0,0,23,23,30,48,1,1,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0
0,2,21,2,46,0,265,23,0,0,0,38,38,28,46,1,1,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0
0,2,21,133,46,0,85,27,0,0,0,23,23,29,47,1,1,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0
0,2,21,3,35,0,264,14,0,0,0,44,87,31,49,5,5,5,12,0,0,0,0,0,0,4,0,0,0,0,0,0
0,2,21,44,38,11,229,17,0,0,0,34,34,3,3,5,5,5,12,0,0,0,0,0,0,4,0,0,0,1,0,0
0,2,18,1,37,0,97,23,0,0,0,35,35,5,5,1,1,1,0,0,5,0,0,0,0,2,0,0,0,1,0,0
0,2,21,37,39,11,28,17,0,0,0,44,87,13,13,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,21,28,63,0,286,23,0,0,0,44,60,24,39,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,21,23,37,0,134,17,0,0,0,55,93,23,29,5,5,5,0,0,0,0,0,9,0,3,0,0,0,0,0,0
0,2,18,133,38,0,193,17,0,0,0,58,96,24,39,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,21,34,48,0,55,23,0,0,0,44,62,23,29,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,21,35,48,0,249,23,0,0,0,15,15,24,39,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,21,30,46,0,332,23,0,0,0,44,87,35,53,1,1,1,12,0,0,0,0,0,0,2,0,0,0,0,0,5
0,2,21,30,45,0,125,17,0,0,0,44,46,2,2,5,5,5,0,0,0,0,0,8,0,3,0,0,0,0,0,0
0,2,18,133,45,11,11,17,0,0,0,37,37,6,6,1,1,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0
0,2,21,2,43,0,203,17,0,0,0,36,36,28,46,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,15,133,38,11,305,7,0,0,0,24,24,39,57,5,5,1,12,0,0,0,0,0,0,3,0,0,0,0,0,0
0,2,15,28,41,11,313,14,0,0,0,44,44,35,53,5,5,1,12,0,5,0,0,0,0,3,0,0,0,0,0,0
0,2,21,38,41,0,242,14,0,0,4,44,70,29,47,5,5,5,0,0,0,8,9,5,0,4,0,0,0,0,0,0
0,2,21,46,49,0,312,23,0,0,0,6,6,31,49,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,15,1,38,0,237,7,0,0,0,44,73,11,11,1,1,1,0,0,5,0,0,8,0,2,0,0,0,0,0,0
0,2,21,1,39,0,145,17,0,0,0,37,37,5,5,5,5,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,2,21,13,40,11,334,7,0,0,0,17,17,33,51,5,5,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,2,18,13,40,11,334,7,0,0,0,10,10,27,45,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,15,23,51,0,113,17,0,0,0,16,16,30,48,1,1,1,12,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,21,2,34,0,14,7,0,0,0,60,98,27,45,5,5,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,2,18,3,34,0,35,7,0,0,0,59,97,24,39,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,21,46,40,11,83,23,0,0,0,60,98,26,44,5,5,5,0,0,0,0,0,9,0,3,0,0,0,0,0,0
0,2,15,44,40,11,169,28,0,0,0,2,2,28,46,1,1,1,0,0,0,0,0,5,0,2,0,0,0,0,0,0
0,2,21,41,40,11,216,23,0,0,0,25,25,7,7,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,21,6,39,0,265,7,0,0,0,44,48,17,17,5,5,5,0,0,0,0,0,8,0,3,0,0,0,0,0,0
0,2,21,19,43,11,106,27,0,0,0,41,41,30,48,1,1,1,12,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,18,38,49,0,200,23,0,0,0,2,2,24,39,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,15,16,38,11,33,7,0,0,0,32,32,38,56,5,5,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,2,15,9,42,0,329,17,0,0,0,38,38,31,49,5,5,1,0,0,5,0,0,0,0,3,0,0,0,0,0,0
0,2,15,3,39,0,57,23,0,0,0,44,64,20,20,5,5,1,0,0,5,0,0,7,0,3,0,0,0,0,0,0
0,2,18,34,39,0,93,17,0,0,0,14,14,26,44,1,1,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0
0,2,15,33,47,0,340,23,0,0,0,44,78,22,22,5,5,1,0,0,5,0,0,0,0,3,0,0,0,0,0,0
0,2,21,30,47,0,340,23,0,0,0,55,93,23,29,5,5,5,0,0,0,0,0,9,0,3,0,0,0,0,0,0
0,2,18,24,46,0,132,17,0,0,0,59,97,26,44,1,1,1,0,0,0,0,0,9,0,2,0,0,0,0,0,0
0,2,21,38,42,0,117,23,0,0,0,1,1,27,45,5,5,5,0,0,0,0,0,2,0,3,0,0,0,0,0,0
0,2,18,39,41,0,241,17,0,0,0,6,6,28,46,1,1,1,0,0,5,0,0,2,0,2,0,0,0,0,0,0
0,2,21,16,34,11,297,7,0,0,0,44,87,38,56,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,21,34,42,0,236,17,0,0,0,13,13,37,55,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,2,21,19,40,11,289,7,0,0,0,43,43,38,56,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,21,8,40,11,299,7,0,0,0,33,33,6,6,1,1,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0
0,2,21,5,55,0,184,17,0,0,0,10,10,33,51,1,1,1,0,0,0,4,9,0,0,3,0,0,0,0,0,0
0,2,21,37,43,0,16,23,0,0,0,51,89,7,7,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,15,37,42,0,111,17,0,0,0,44,87,2,2,5,5,1,0,0,5,0,0,0,0,3,0,0,0,0,0,0
0,2,21,42,51,0,198,23,0,0,0,60,98,27,45,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,2,21,36,43,0,185,23,0,0,0,42,42,35,53,1,1,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0
0,2,15,8,45,0,105,23,0,0,0,57,95,23,29,9,9,5,0,0,0,0,0,9,0,4,0,0,0,0,0,0
0,2,21,16,46,0,99,14,0,0,0,59,97,23,29,5,5,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,2,21,41,40,0,99,23,0,0,0,54,92,23,29,5,5,5,0,0,0,0,0,9,0,3,0,0,0,0,0,0
0,2,21,36,59,0,187,17,0,0,0,23,23,35,53,5,5,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,2,21,1,51,11,265,23,0,0,0,57,95,34,52,0,0,5,0,0,1,0,0,0,0,4,0,0,0,0,0,0
0,2,21,14,41,11,123,27,0,0,0,44,87,14,14,5,5,5,0,0,0,6,7,0,0,3,0,0,0,0,0,0
0,2,24,16,42,0,173,17,0,0,0,44,44,7,7,5,5,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0
0,2,21,35,41,0,138,17,0,0,0,46,52,7,7,0,0,5,0,0,5,0,0,0,0,4,0,0,0,0,0,0
0,2,15,38,36,9,265,17,0,0,7,44,49,40,58,1,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0
0,2,24,21,48,0,282,23,0,0,0,33,33,22,26,0,0,8,0,0,13,0,0,0,0,5,0,0,0,0,0,0
0,2,21,32,44,11,225,23,0,0,4,44,87,13,13,5,5,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0
0,2,15,15,58,11,64,23,0,0,0,41,41,39,57,5,5,1,12,0,0,5,6,4,0,3,0,0,0,1,0,0
0,2,21,1,34,11,344,7,0,0,0,44,87,30,48,1,1,1,23,0,0,0,0,0,0,2,0,0,0,0,0,15
0,2,15,31,52,0,137,17,0,0,0,23,23,39,57,5,5,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,2,21,3,49,11,258,27,0,0,0,54,92,23,29,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,2,21,35,21,10,298,0,0,0,0,54,92,23,29,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,24,52,31,0,124,27,0,0,0,47,63,25,43,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,24,12,42,22,250,27,0,0,0,47,63,25,43,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,15,36,38,11,251,23,0,0,0,8,8,28,46,11,11,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,24,52,70,11,172,35,0,0,0,52,90,18,18,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,15,107,10,0,310,0,0,0,0,58,96,27,45,1,1,1,0,2,0,4,4,0,0,2,0,0,0,0,0,0
0,2,21,7,22,11,127,0,0,0,0,24,24,7,7,5,5,5,0,0,0,7,8,8,3,3,0,0,0,0,0,0
0,2,10,1,42,0,137,28,0,0,0,44,87,22,42,1,1,1,12,0,0,0,0,8,0,3,0,0,0,0,0,0
0,2,21,3,45,0,290,28,0,0,0,22,22,26,44,1,1,1,12,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,21,33,41,11,125,17,2,0,0,6,6,25,43,1,1,1,0,3,0,0,0,9,2,2,0,0,0,0,0,0
0,2,15,36,34,9,169,23,0,0,0,44,87,28,46,1,1,1,10,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,21,39,37,0,242,23,0,0,0,58,96,28,46,1,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,5
0,2,18,19,40,0,65,28,0,0,0,12,12,31,49,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,21,46,37,0,298,23,0,0,9,1,1,18,18,9,9,5,12,0,0,0,0,0,4,4,0,0,0,0,0,15
0,2,18,57,36,0,252,23,0,0,0,47,63,26,44,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0
1,1,15,45,1,0,304,0,0,0,0,55,93,24,39,12,12,8,23,0,0,8,9,5,0,0,0,0,0,0,0,0
1,1,44,121,1,0,304,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0
1,1,44,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0
0,2,18,33,22,11,7,7,0,0,0,47,63,7,7,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,15,13,32,11,298,28,0,0,0,55,93,23,29,1,1,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2,15,39,33,22,36,29,0,0,0,4,4,28,46,1,1,1,23,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2,15,12,31,11,286,28,0,0,0,54,92,23,29,1,1,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2,15,14,33,11,310,29,0,0,0,57,95,24,39,1,1,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,10,9,7,11,100,0,0,0,9,18,18,36,54,5,5,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,10,6,7,0,100,0,0,0,9,7,7,36,54,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,10,9,7,0,100,0,0,0,9,7,7,36,54,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,10,9,7,0,50,0,0,0,9,7,7,36,54,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,10,9,7,0,50,0,0,0,9,7,7,36,54,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,10,8,7,0,50,0,0,0,9,7,7,36,54,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,10,13,7,0,50,0,0,0,9,7,7,36,54,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,10,13,7,0,50,0,0,0,9,7,7,36,54,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
